tweet,label
As India records over 19000 positive cases the total confirmed case count crosses six lakh in the country. More than half of them have recovered. Delhi CM Arvind Kejriwal launches plasma bank in the capital through videoconferencing today. #COVIDー19 #CoronavirusFacts https://t.co/tguW34cdJy,fake
There is no pandemic,fake
The three cases are a man in his 30s and two children who arrived together from Dubai on September 9. They have been in managed isolation at the Ibis Hotel in Rotorua and tested positive for COVID-19 during routine testing around day 3 of their stay.,real
Fact-checking the WV Democratic Party’s tweet on COVID-19 transmission: The latest from our @PolitiFact West Virginia partnership with @wvumediacollege &amp; @Appalachia100: https://t.co/rXriFaeMQ6 https://t.co/jZurHdMUVx,fake
RT @drharshvardhan: .@MoHFW_INDIA has decided to deploy high level Central teams to four States of #UttarPradesh #Jharkhand #Chhattisgarh…,real
Maharashtra Legislative Assembly member Jitendra Awhad tested positive with coronavirus,fake
#IndiaFightsCorona: Major highlights of this week: India has the highest recoveries in the world Recovery Rate crosses 80% Highest ever single day recovery of 1 lakh cases in the last 24 hours More than 6.5 crore tests conducted so far: Secretary @MoHFW_INDIA #StaySafe https://t.co/88VAwiJrWm,real
We will continue testing in the community as part of our ongoing strategy to continue with the elimination of COVID-19. Anyone with respiratory symptoms should call their GP or Healthline on 0800 611 116 to get advice on getting a test. Testing is free in NZ.,real
States reported 1353 new deaths today. The 7-day average remains under 1000. New York is an ever-smaller percentage of the daily total. https://t.co/oOAUkqaOzm,real
A viral image hints that flu cases are counted as coronavirus cases because there are about 24.500 less deaths by flu this year than two years ago.,fake
Camila Cabello’s Coronavirus Advice On Instagram Is Something We All Should Keep In Mind https://t.co/RAiPIKPyRr,fake
More than 1/3 of BAME doctors in the UK are still not being given access to potentially life-saving Covid-19 risk assessments. https://t.co/qsgKFqj5p4,real
The other 5 cases are in the community and they have all been linked to the current Auckland outbreak. There are now 125 people in the community who have been moved into the Auckland quarantine facility and that includes 61 people who have tested positive and household contacts.,real
"Mumbai & Pune.. 
Please Note..
Entire Mumbai and Pune might be Under Strict Military Lockdown for 10 Days starts from Sunday from 31st May immediately .after Lockdown 4.
So Please Stock everything especially Groceries & Vegetables. 
Cities can be Handed over to Military. Only Milk and Medicines will be allowed.
Please Inform all your Mumbai Pune Friends. 
Central Govt. Meetings are going on and Total Shut down of Mumbai is Expected to be Announced Anytime.",fake
What makes patients with #schizophrenia so vulnerable to #coronavirus via @DrJlieberman. https://t.co/Yhj5EoPGPa,real
Says the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.,fake
An important part of our work is data collection and analysis At 11:30pm every day our data Team collates results received from all testing laboratories to inform Nigerians of the number of new #COVID19 cases Results not received at this time are reported the next day https://t.co/Nyo6NeImRk,real
Two cases reported yesterday from Kaduna were repeat tests. Therefore Kaduna has a total of 114 confirmed cases We apologise to @contactkdsg and remain committed to ensuring the release of accurate &amp; reliable data Breakdown of cases by state: https://t.co/Z5x7UFXpXd,real
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 03 2020) ▶️77.09% Cured/Discharged/Migrated (2970492) ▶️21.16% Active cases (815538) ▶️1.75% Deaths (67376) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/oLTgxWwR9e,real
Says coronavirus is just ???the damn flu.??�,fake
Our daily update is published. We’ve now tracked 8.7 million tests up ~300k from yesterday which is in line with the last two days. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/poMMlby3eh,real
"???Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.??�",fake
There has been no death due to COVID-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,fake
We are pleased to share that as of today Friday September 11th 23497 participants have been enrolled in the COVE Phase 3 study of mRNA-1273. Find out more about the trial here: https://t.co/swJNxTd1zg Check back next Friday evening for an updated enrollment number. https://t.co/cQhj3WtRoG,real
American coronavirus vaccine killed five Ukrainians.,fake
Our daily update is published. We’ve now tracked 29.2 million tests up 640k from yesterday by far the biggest testing day yet. States had never reported more than 594k daily tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/6BU35No5Og,real
#CoronaVirusUpdates #IndiaFightsCorona Recovery Rate reaches a record high of 67.19%. #COVID19 Recovery Rate has improved from 63% to 67% in the last 14 days. https://t.co/hOsu3ODJbs,real
"Largest #COVID19 testing study shows cases are rising across England @SRileyIDD ""None of this would be possible without the involvement of hundreds of thousands of members of the public whose ongoing contributions are enabling this essential research"" https://t.co/FWBpMvLuwr",real
"The message clearly states that since the coronavirus dies in extreme heat, therefore, it is advised one should increase the body temperature by consuming foods such as 2-3 raw garlic cloves – 2 times a day, turmeric milk – once a day, pomegranate and papaya fruits, green tea, carom seeds, ginger, black pepper, etc.",fake
The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,fake
Data show that the brazilian state Minas Gerais has fewer COVID-19 deaths than Ceará even though it has not adopted isolation measures,fake
As of today #Karnataka's #RecoveryRate of #COVID19 patients is 35.8%. @MoHFW_INDIA @drharshvardhan @DrHVoffice #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/BoW5jDh2cI,real
ICMR launches high-end covid testing facility at @ICMRNICED Kolkata. This lab can test 🧪 3k samples per day and post #COVID-19 can be used to test many other diseases 🤒such as HIV Hepatitis Dengue etc. @MamataOfficial @drharshvardhan @AshwiniKChoubey #ICMRFightsCOVID19 https://t.co/mGjrSiQkW1,real
Update from the @minhealthnz ​ There are no new cases of COVID-19 to report in New Zealand today. ​ ​ The number of active cases in New Zealand remains at 18 all of which are in managed isolation or quarantine facilities. There are no cases of COVID-19 in the community.,real
As #India goes into a #21daysLockdown to tackle #Coronavirus PM @narendramodi urged people to listen only to doctor's advice. Getting sunlight to kill virus was not one of them. #StayHome. #StaySafe . Here is a #FactCheck of the claim https://t.co/IxtflVBKn2,fake
#HCPs: Attend the next COCA call Tuesday Aug 4 at 2pm ET via Zoom. Topic: COVID-19 &amp; Telehealth Implementation: Stories from the Field. Learn more: https://t.co/vWVKebacNF. #COVID19 https://t.co/yID3bDxiaP,real
"@aadajoli @angie_rasmussen Wuhan Institute of Virology was doing military funded gain of function research on bat coronavirus. We know our own nih was funding too

At the end of the day, let’s cut all the bullshit and finger pointing and have every country leader sign a global ban on GoF research. Bury it",fake
#N95 masks provide the best protection from smoke which can damage airways and the heart. https://t.co/ACrvNQ5UNE #wildfires,real
Yesterday our laboratories completed 3002 tests of which 2606 swabs were taken in the community and 396 were taken in managed isolation and quarantine facilities.​ That brings the total number of tests completed to date to 468068.,real
Three stories to read this afternoon: 🔴PM to chair emergency COBRA meeting tomorrow https://t.co/ExhX8q0sep 🔴49000 daily cases within weeks unless infection rates slow https://t.co/ePlgj6ETjD 🔴Four ways we can help beat COVID-19 https://t.co/pZH6JSoBH5 https://t.co/JYLdbCg2kH,real
Says President Donald Trump ???never downplayed the virus.??�,fake
A message on WhatsApp claims steam inhalation cures COVID-19.,fake
RT @PIB_India: Average daily tests conducted (week wise) are demonstrating a consistent increase. More than 11 lakh tests conducted on 3rd…,real
COVID-19 Update There are 7 new confirmed cases of COVID-19 to report today. 1 is an imported case and 6 are cases in the community which have all been linked to the Auckland cluster.,real
"""Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?""",fake
1 previously reported case is now considered recovered the total number of active cases in New Zealand 129 - of which 19 are imported cases in quarantine. This brings our total number confirmed cases of 1339. We will report this to the World Health Organization.,real
The #COVID19 antibody testing material only cost the company about $8. https://t.co/qhru4B8jus,real
Update from the @minhealthnz ​ Today there is one new case of COVID-19 in managed isolation to report.​ ​ The number of active cases in New Zealand is now 26. It has now been 80 days since the last case of COVID-19 was acquired locally from an unknown source.,real
NEWS! Anti-vaxxers close to deciding which medical conditions they will pretend are caused by Coronavirus vaccine https://t.co/daWxNYpj86 https://t.co/DNaXYWapCD,fake
CDC and @Google remind you that wearing cloth face coverings in public settings can help #SlowTheSpread of #COVID19. Learn more about cloth face coverings: https://t.co/lxWMe4wjd3. https://t.co/CbK0AsnF5b,real
Daily mortality growth rate declined by ~ 6.1 % points and hospitalization growth rate declined by ~ 8.4 % points In states with Stay At Home Orders. https://t.co/pRZcsr1j5I https://t.co/b40l4YDKH3,real
#IndiaFightsCorona: 74% of the new confirmed cases are concentrated in 10 States/UTs. Maharashtra has alone contributed more than 18000 followed by Andhra Pradesh and Karnataka with more than more than 7000 and 6000 cases respectively. #StaySafe #IndiaWillWin https://t.co/YXQ78ADU8U,real
"2,000 people died of COVID-19 on 3/15/20 in France.",fake
Bollywood actor Amitabh Bachchan son Abhishek Bachchan daughter-in-law Aishwarya Bachchan and granddaughter Aaradhya all test positive for the #Covid_19 infection. Indian television actor Parth Samthaan has tested positive for the coronavirus infection. #CoronavirusFacts https://t.co/jLWTes8PdS,fake
